,X,Y,FFMC,DMC,DC,ISI,temp,RH,wind,rain,fall,spring,summer,winter,weekday,weekend,area
390,0.75,0.2857142857142857,0.7489082969432315,0.02457597784700588,0.059106368007505565,0.16591928251121074,0.17041800643086819,0.6666666666666667,0.6555555555555556,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.96
391,0.875,0.5714285714285714,0.8886462882096069,0.30771893388715815,0.8563386888706462,0.30493273542600896,0.594855305466238,0.369047619047619,0.25555555555555554,0.0,1.0,0.0,0.0,0.0,1.0,0.0,30.18
392,0.0,0.14285714285714285,0.8864628820960698,0.9480789200415367,0.9583675384074118,0.3004484304932735,0.6334405144694535,0.3333333333333333,0.39999999999999997,0.0,1.0,0.0,0.0,0.0,0.0,1.0,70.76
393,0.125,0.2857142857142857,0.9388646288209608,0.04361370716510903,0.020757593526445413,0.4932735426008969,0.41800643086816724,0.047619047619047616,0.7999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
394,0.625,0.4285714285714285,0.7358078602620086,0.0076150917272412594,0.045502521402603496,0.08071748878923768,0.09967845659163987,0.6309523809523809,0.15555555555555553,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
395,0.375,0.4285714285714285,0.7554585152838429,0.02284527518172378,0.05746452445174153,0.1390134529147982,0.2540192926045016,0.5595238095238095,0.15555555555555553,0.0,0.0,0.0,0.0,1.0,0.0,1.0,51.78
396,0.375,0.14285714285714285,0.8755458515283843,0.3264105226722049,0.8708807317931277,0.4932735426008969,0.5852090032154342,0.4761904761904762,0.5000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.64
397,0.5,0.5714285714285714,0.8995633187772925,0.619245413637937,0.7096282397091592,0.32286995515695066,0.7106109324758845,0.2142857142857143,0.3555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.63
398,0.0,0.0,0.945414847161572,0.7916233991000344,0.8293655447402369,0.35874439461883406,0.762057877813505,0.20238095238095238,0.3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
399,1.0,0.4285714285714285,0.9366812227074237,0.16303219106957423,0.33986161604315707,0.6098654708520178,0.829581993569132,0.22619047619047622,0.45555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
400,1.0,0.4285714285714285,0.9366812227074237,0.16303219106957423,0.33986161604315707,0.6098654708520178,0.829581993569132,0.22619047619047622,0.45555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.16
401,0.25,0.2857142857142857,0.8886462882096069,0.29698857736240913,0.8488331183300106,0.3542600896860987,0.662379421221865,0.369047619047619,0.39999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.95
402,1.0,0.9999999999999999,0.9694323144104802,0.7774316372447212,0.8195144834056527,0.5201793721973094,0.7331189710610932,0.25,0.39999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
403,0.875,0.5714285714285714,0.8799126637554586,0.6635514018691587,0.7448106016183886,0.28699551569506726,0.6141479099678457,0.30952380952380953,0.3555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
404,0.125,0.2857142857142857,0.8187772925764194,0.2852197992384908,0.8410929987099801,0.14798206278026907,0.6302250803858522,0.22619047619047622,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.04
405,0.125,0.0,0.965065502183406,0.7258566978193145,0.7892576521637152,0.4080717488789237,0.8263665594855307,0.14285714285714285,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
406,0.625,0.4285714285714285,0.8013100436681222,0.9999999999999999,1.0,0.16143497757847533,0.47588424437299043,0.6190476190476191,0.5000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.95
407,0.375,0.4285714285714285,0.7489082969432315,0.020076150917272412,0.05523630819749032,0.11210762331838564,0.38585209003215437,0.369047619047619,0.39999999999999997,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
408,0.375,0.14285714285714285,0.8711790393013099,0.9955001730702663,0.993784449396036,0.31390134529147984,0.5691318327974277,0.3452380952380952,0.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.8
409,0.0,0.2857142857142857,0.9148471615720521,0.3246798200069228,0.5187052890817404,0.5246636771300447,0.6816720257234727,0.19047619047619047,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
410,0.625,0.14285714285714285,0.7358078602620086,0.016960886119764623,0.05265626832414683,0.1031390134529148,0.4019292604501608,0.32142857142857145,0.25555555555555554,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
411,0.75,0.2857142857142857,0.7467248908296942,0.0027691242644513683,0.04186701067198311,0.13004484304932734,0.19292604501607719,0.4523809523809524,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.62
412,1.0,0.2857142857142857,0.9148471615720521,0.3104880581516095,0.5092060513662484,0.42152466367713004,0.662379421221865,0.14285714285714285,0.45555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.63
413,0.75,0.4285714285714285,0.945414847161572,0.7916233991000344,0.8293655447402369,0.35874439461883406,0.7781350482315113,0.2142857142857143,0.3555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
414,0.5,0.2857142857142857,0.9432314410480349,0.8054690204222913,0.8387475079160315,0.4349775784753363,0.7041800643086817,0.4166666666666667,0.39999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
416,0.625,0.14285714285714285,0.9235807860262009,0.5597092419522325,0.6660021109417146,0.3811659192825112,0.77491961414791,0.2857142857142857,0.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.02
417,0.625,0.4285714285714285,0.9388646288209608,0.05157493942540672,0.023924006098276066,0.4260089686098655,0.37299035369774924,0.10714285714285715,0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
418,0.125,0.2857142857142857,0.908296943231441,0.695050190377293,0.7700246276533365,0.34529147982062774,0.729903536977492,0.32142857142857145,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.44
419,0.125,0.4285714285714285,0.8995633187772925,0.619245413637937,0.7096282397091592,0.32286995515695066,0.7266881028938907,0.25,0.39999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.05
420,0.875,0.8571428571428571,0.9017467248908297,0.6542056074766355,0.736484109299871,0.3318385650224215,0.7717041800643087,0.25,0.45555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,185.76
421,0.125,0.2857142857142857,0.9781659388646289,0.7452405676704741,0.7999296352761815,0.7892376681614349,0.919614147909968,0.047619047619047616,0.45555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
422,0.875,0.5714285714285714,0.8406113537117905,0.9023883696780892,0.9241233728157617,0.21524663677130046,0.8713826366559487,0.14285714285714285,0.3555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.3
423,0.0,0.14285714285714285,0.8908296943231442,0.3181031498788508,0.8637269848715844,0.35874439461883406,0.6463022508038587,0.39285714285714285,0.39999999999999997,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.72
424,0.875,0.5714285714285714,0.945414847161572,0.7916233991000344,0.8293655447402369,0.35874439461883406,0.7942122186495177,0.19047619047619047,0.3555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.96
425,0.125,0.0,0.8995633187772925,0.8515057113187953,0.874750791603143,0.2645739910313901,0.5852090032154342,0.4880952380952381,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
426,0.875,0.5714285714285714,0.8995633187772925,0.8515057113187953,0.874750791603143,0.2645739910313901,0.5852090032154342,0.4880952380952381,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
427,0.125,0.2857142857142857,0.910480349344978,0.7082035306334371,0.7795238653688285,0.3497757847533632,0.8263665594855307,0.2142857142857143,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.35
428,0.0,0.14285714285714285,0.9694323144104802,0.7615091727241259,0.8100152456901607,0.6053811659192825,0.7717041800643087,0.22619047619047622,0.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
429,0.25,0.2857142857142857,0.8995633187772925,0.619245413637937,0.7096282397091592,0.32286995515695066,0.7202572347266882,0.3452380952380952,0.39999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.2
430,0.75,0.2857142857142857,0.8580786026200875,0.9858082381446865,0.9867479770141903,0.28699551569506726,0.5530546623794212,0.35714285714285715,0.3555555555555555,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
431,0.0,0.14285714285714285,0.910480349344978,0.607822776047075,0.7005981001524569,0.41255605381165916,0.6784565916398715,0.2976190476190476,0.39999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.36
432,0.875,0.5714285714285714,0.9694323144104802,0.7615091727241259,0.8100152456901607,0.6053811659192825,0.6977491961414792,0.2738095238095238,0.7000000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
433,0.125,0.2857142857142857,0.9432314410480349,0.8054690204222913,0.8387475079160315,0.4349775784753363,0.6012861736334405,0.6071428571428572,0.5000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.34
434,0.0,0.2857142857142857,0.8777292576419213,0.9255797853928694,0.9420663773894689,0.22869955156950672,0.6430868167202572,0.35714285714285715,0.3555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
435,0.125,0.4285714285714285,0.8820960698689955,0.2848736587054344,0.4323912278644307,0.2331838565022421,0.694533762057878,0.42857142857142855,0.15555555555555553,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
436,0.875,0.5714285714285714,0.910480349344978,0.7082035306334371,0.7795238653688285,0.3497757847533632,0.7909967845659165,0.23809523809523808,0.09999999999999998,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.54
437,0.875,0.5714285714285714,0.8515283842794761,0.8695050190377291,0.891872874398968,0.41704035874439455,0.38585209003215437,0.6904761904761905,0.25555555555555554,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
438,0.125,0.4285714285714285,0.945414847161572,0.7916233991000344,0.8293655447402369,0.35874439461883406,0.6881028938906755,0.4523809523809524,0.39999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.43
439,0.0,0.14285714285714285,0.8886462882096069,0.30771893388715815,0.8563386888706462,0.30493273542600896,0.5434083601286175,0.369047619047619,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.33
440,0.5,0.2857142857142857,0.8711790393013099,0.9955001730702663,0.993784449396036,0.31390134529147984,0.45016077170418006,0.5119047619047619,0.3555555555555555,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
441,0.875,0.5714285714285714,0.910480349344978,0.7082035306334371,0.7795238653688285,0.3497757847533632,0.7491961414790997,0.16666666666666669,0.15555555555555553,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.23
442,0.625,0.4285714285714285,0.8187772925764194,0.0778816199376947,0.039521519878034476,0.14798206278026907,0.27974276527331193,0.5833333333333333,0.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.35
443,0.0,0.0,0.8799126637554586,0.2717203184492904,0.42265744106954384,0.7354260089686098,0.4051446945337621,0.75,0.8444444444444444,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
444,0.125,0.4285714285714285,0.8711790393013099,0.9955001730702663,0.993784449396036,0.31390134529147984,0.45016077170418006,0.5119047619047619,0.3555555555555555,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.96
445,0.5,0.4285714285714285,0.9519650655021832,0.15749394254067148,0.10883077283921662,0.4618834080717488,0.4855305466237943,0.7738095238095237,0.45555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
446,0.625,0.4285714285714285,0.908296943231441,0.695050190377293,0.7700246276533365,0.34529147982062774,0.5434083601286175,0.6547619047619047,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
447,0.25,0.2857142857142857,0.9388646288209608,0.05157493942540672,0.023924006098276066,0.4260089686098655,0.21543408360128619,0.23809523809523808,0.8444444444444444,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
448,0.75,0.2857142857142857,0.8580786026200875,0.9778470058843889,0.9805324264102264,0.4349775784753363,0.2668810289389068,0.7380952380952381,0.39999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
449,0.75,0.2857142857142857,0.8995633187772925,0.619245413637937,0.7096282397091592,0.32286995515695066,0.54983922829582,0.5476190476190477,0.5000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
450,0.375,0.4285714285714285,0.9781659388646289,0.7452405676704741,0.7999296352761815,0.7892376681614349,0.6816720257234727,0.4047619047619047,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.43
451,0.0,0.2857142857142857,0.8755458515283843,0.6728971962616822,0.7529025448575114,0.7130044843049327,0.30868167202572355,0.8690476190476188,0.5000000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.71
452,0.75,0.2857142857142857,0.8973799126637554,0.8161993769470404,0.8475430983933389,0.3183856502242152,0.49839228295819943,0.5952380952380951,0.39999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
453,0.375,0.4285714285714285,0.8515283842794761,0.9131187262028382,0.9328016887533717,0.2331838565022421,0.48874598070739556,0.46428571428571425,0.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
454,0.25,0.2857142857142857,0.8995633187772925,0.8515057113187953,0.874750791603143,0.2645739910313901,0.4694533762057879,0.4880952380952381,0.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
455,0.25,0.2857142857142857,0.965065502183406,0.5455174800969192,0.6559165005277355,0.7309417040358743,0.504823151125402,0.39285714285714285,0.25555555555555554,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
456,0.125,0.2857142857142857,0.8995633187772925,0.8515057113187953,0.874750791603143,0.2645739910313901,0.4630225080385853,0.5238095238095237,0.25555555555555554,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
457,0.0,0.2857142857142857,0.9017467248908297,0.6542056074766355,0.736484109299871,0.3318385650224215,0.5691318327974277,0.4166666666666667,0.39999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,82.75
458,0.875,0.5714285714285714,0.945414847161572,0.7916233991000344,0.8293655447402369,0.35874439461883406,0.5369774919614148,0.5833333333333333,0.5000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.32
459,0.75,0.2857142857142857,0.8995633187772925,0.9394254067151262,0.9513310660255659,0.3273542600896861,0.4276527331189711,0.6785714285714286,0.8444444444444444,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.94
460,0.125,0.4285714285714285,0.945414847161572,0.7916233991000344,0.8293655447402369,0.35874439461883406,0.5369774919614148,0.5833333333333333,0.5000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
461,0.875,0.5714285714285714,0.945414847161572,0.7916233991000344,0.8293655447402369,0.35874439461883406,0.5369774919614148,0.5833333333333333,0.5000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
462,0.0,0.2857142857142857,0.8864628820960698,0.9480789200415367,0.9583675384074118,0.3004484304932735,0.39549839228295824,0.726190476190476,0.7999999999999999,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.71
463,0.625,0.4285714285714285,0.5393013100436681,0.006922810661128419,0.00973378679488683,0.06726457399103139,0.07717041800643087,0.7976190476190477,0.6555555555555556,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.39
464,0.625,0.2857142857142857,0.5393013100436681,0.006922810661128419,0.00973378679488683,0.06726457399103139,0.09324758842443731,0.7380952380952381,0.5555555555555556,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.14
465,0.125,0.0,0.6353711790393013,0.0041536863966770525,0.008678315937609945,0.06278026905829596,0.07717041800643087,0.5238095238095237,0.055555555555555546,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.84
466,0.625,0.4285714285714285,0.8034934497816595,0.04395984769816545,0.03400961651225519,0.3004484304932735,0.25723472668810293,0.35714285714285715,0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.18
467,0.25,0.2857142857142857,0.8689956331877731,0.055728625822083766,0.03893514717954732,0.3094170403587444,0.28938906752411575,0.30952380952380953,0.5555555555555556,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.55
468,0.625,0.4285714285714285,0.8930131004366813,0.06299757701626861,0.04174973613228568,0.3632286995515695,0.35691318327974286,0.14285714285714285,0.3555555555555555,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.61
469,0.625,0.14285714285714285,0.8864628820960698,0.042229145032883345,0.020757593526445413,0.5336322869955157,0.36977491961414793,0.2142857142857143,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,61.13
470,0.5,0.2857142857142857,0.8864628820960698,0.042229145032883345,0.020757593526445413,0.5336322869955157,0.4951768488745982,0.14285714285714285,0.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
471,0.375,0.14285714285714285,0.85589519650655,0.07961232260297679,0.07716664712091006,0.2376681614349776,0.5080385852090032,0.2976190476190476,0.39999999999999997,0.0,0.0,1.0,0.0,0.0,1.0,0.0,38.48
472,0.875,0.14285714285714285,0.8253275109170306,0.3246798200069228,0.2592940072710215,0.19282511210762332,0.3890675241157557,0.7619047619047619,0.39999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.94
473,1.0,0.2857142857142857,0.8755458515283843,0.20318449290411905,0.2869707986396154,0.40358744394618834,0.717041800643087,0.4166666666666667,0.3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,70.32
474,0.375,0.14285714285714285,0.9301310043668121,0.35098650051921076,0.36214377858566904,0.4663677130044843,0.7781350482315113,0.23809523809523808,0.25555555555555554,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.08
475,0.125,0.4285714285714285,0.945414847161572,0.4129456559363101,0.40143074938430867,0.7892376681614349,0.6591639871382637,0.2976190476190476,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.19
476,0.375,0.14285714285714285,0.9410480349344978,0.2869505019037729,0.4539697431687581,0.4260089686098655,0.8038585209003217,0.15476190476190477,0.09999999999999998,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.76
477,0.375,0.14285714285714285,0.945414847161572,0.34233298719280025,0.4872757124428287,0.6412556053811658,0.7684887459807075,0.35714285714285715,0.39999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.36
478,0.75,0.2857142857142857,0.945414847161572,0.34233298719280025,0.4872757124428287,0.6412556053811658,0.5144694533762058,0.7976190476190477,0.45555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.21
479,0.75,0.2857142857142857,0.8471615720524017,0.3513326410522672,0.4968922246980181,0.26905829596412556,0.6559485530546625,0.49999999999999994,0.5000000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,278.53
480,1.0,0.9999999999999999,0.9344978165938866,0.38767739702319143,0.6474727336695204,0.4080717488789237,0.9003215434083602,0.11904761904761907,0.45555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.75
481,0.375,0.14285714285714285,0.9344978165938866,0.38767739702319143,0.6474727336695204,0.4080717488789237,0.9003215434083602,0.08333333333333331,0.5000000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
482,0.25,0.2857142857142857,0.9716157205240177,0.44271374177916234,0.6792541339275244,0.6143497757847532,0.6816720257234727,0.2976190476190476,0.6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.29
483,0.875,0.5714285714285714,0.9716157205240177,0.44271374177916234,0.6792541339275244,0.6143497757847532,0.9260450160771705,0.14285714285714285,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
484,0.125,0.4285714285714285,0.9716157205240177,0.44271374177916234,0.6792541339275244,0.6143497757847532,0.9935691318327977,0.11904761904761907,0.39999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.43
485,0.125,0.2857142857142857,0.9737991266375547,0.4607130494980962,0.6900433915796881,0.937219730941704,0.9131832797427655,0.15476190476190477,0.3555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.07
486,0.5,0.2857142857142857,0.9759825327510914,0.48078920041536866,0.7011844728509441,0.7757847533632286,0.7041800643086817,0.3333333333333333,0.6555555555555556,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
487,0.5,0.2857142857142857,0.9759825327510914,0.48078920041536866,0.7011844728509441,0.7757847533632286,0.7781350482315113,0.22619047619047622,0.3555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.4
488,0.375,0.2857142857142857,0.9759825327510914,0.48078920041536866,0.7011844728509441,0.7757847533632286,0.5530546623794212,0.6666666666666667,0.7999999999999999,0.0,0.0,0.0,1.0,0.0,1.0,0.0,46.7
489,0.375,0.2857142857142857,0.9759825327510914,0.48078920041536866,0.7011844728509441,0.7757847533632286,0.5916398713826367,0.5119047619047619,0.09999999999999998,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
490,0.375,0.2857142857142857,0.9759825327510914,0.48078920041536866,0.7011844728509441,0.7757847533632286,0.852090032154341,0.2142857142857143,0.39999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
491,0.375,0.2857142857142857,0.9912663755458513,0.5178262374524055,0.7226457136155742,0.600896860986547,0.9710610932475885,0.07142857142857145,0.45555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
492,0.0,0.14285714285714285,0.9934497816593888,0.5385946694357908,0.7337867948868302,0.48878923766816146,0.9710610932475885,0.14285714285714285,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
493,0.0,0.14285714285714285,0.9934497816593888,0.5385946694357908,0.7337867948868302,0.48878923766816146,0.8135048231511255,0.16666666666666669,0.45555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,43.32
494,0.625,0.5714285714285714,0.9956331877729259,0.5593631014191761,0.7448106016183886,0.6098654708520178,0.919614147909968,0.17857142857142855,0.5000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.59
495,0.625,0.5714285714285714,1.0,0.5991692627206645,0.7668582150815058,0.7354260089686098,0.6977491961414792,0.32142857142857145,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
496,0.375,0.4285714285714285,1.0,0.5991692627206645,0.7668582150815058,0.7354260089686098,0.9774919614147912,0.130952380952381,0.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.77
497,0.25,0.2857142857142857,0.9978165938864629,0.618553132571824,0.7778820218130644,0.6233183856502241,0.9678456591639872,0.14285714285714285,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14.68
498,0.625,0.4285714285714285,0.9978165938864629,0.618553132571824,0.7778820218130644,0.6233183856502241,1.0,0.130952380952381,0.25555555555555554,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40.54
500,0.875,0.5714285714285714,0.9978165938864629,0.618553132571824,0.7778820218130644,0.6233183856502241,0.6237942122186497,0.5952380952380951,0.5000000000000001,0.5714285714285715,0.0,0.0,1.0,0.0,1.0,0.0,0.0
501,0.75,0.4285714285714285,0.9978165938864629,0.618553132571824,0.7778820218130644,0.6233183856502241,0.6237942122186497,0.5952380952380951,0.5000000000000001,0.5714285714285715,0.0,0.0,1.0,0.0,1.0,0.0,0.0
502,0.375,0.2857142857142857,0.9978165938864629,0.618553132571824,0.7778820218130644,0.6233183856502241,0.594855305466238,0.6428571428571428,0.5000000000000001,0.28571428571428575,0.0,0.0,1.0,0.0,1.0,0.0,0.0
503,0.125,0.2857142857142857,0.962882096069869,0.47421253028729665,0.7988741644189047,0.8789237668161434,0.8681672025723475,0.17857142857142855,0.5000000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.95
504,0.375,0.14285714285714285,0.962882096069869,0.47421253028729665,0.7988741644189047,0.8789237668161434,0.8585209003215435,0.16666666666666669,0.5000000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,49.59
505,0.0,0.0,0.8864628820960698,0.5565939771547247,0.8637269848715844,0.4349775784753363,0.7877813504823152,0.23809523809523808,0.15555555555555553,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.8
506,0.0,0.0,0.8864628820960698,0.5694011768778123,0.8733434971267738,0.3004484304932735,0.5241157556270097,0.6904761904761905,0.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
507,0.125,0.2857142857142857,0.8864628820960698,0.5694011768778123,0.8733434971267738,0.3004484304932735,0.762057877813505,0.30952380952380953,0.3555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
508,0.0,0.0,0.8864628820960698,0.5694011768778123,0.8733434971267738,0.3004484304932735,0.762057877813505,0.30952380952380953,0.3555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
509,0.5,0.2857142857142857,0.8864628820960698,0.5694011768778123,0.8733434971267738,0.3004484304932735,0.6077170418006432,0.6666666666666667,0.7999999999999999,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.17
510,0.625,0.4285714285714285,0.8864628820960698,0.5694011768778123,0.8733434971267738,0.3004484304932735,0.5144694533762058,0.5595238095238095,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.43
511,0.875,0.5714285714285714,0.6812227074235806,0.18795430944963654,0.7713146475900082,0.06726457399103139,0.8231511254019295,0.23809523809523808,0.25555555555555554,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
512,0.375,0.14285714285714285,0.6812227074235806,0.18795430944963654,0.7713146475900082,0.06726457399103139,0.8231511254019295,0.20238095238095238,0.25555555555555554,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.44
513,0.125,0.2857142857142857,0.6812227074235806,0.18795430944963654,0.7713146475900082,0.06726457399103139,0.6334405144694535,0.6666666666666667,0.6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,54.29
514,0.75,0.2857142857142857,0.6812227074235806,0.18795430944963654,0.7713146475900082,0.06726457399103139,0.6109324758842445,0.6547619047619047,0.7000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.16
515,0.0,0.2857142857142857,0.9606986899563319,0.4970578054690204,0.7116219068840156,0.48878923766816146,0.7524115755627012,0.32142857142857145,0.39999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
516,0.625,0.14285714285714285,0.6353711790393013,0.0020768431983385263,0.11586724522106252,0.03139013452914799,0.30868167202572355,0.19047619047619047,0.45555555555555555,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
